,工作标题,工作链接,工作地点,薪资,年限,学历,公司名,公司链接,公司行业,融资情况,人数,标签,福利
77,数据分析师,/job_detail/0d7c1e2c51e745e11XVy2N--GFVV.html,武汉·武昌区·街道口,35-45K·18薪,1-3年,大专,武汉博爵教育科技,/gongsi/ad7111750be169fa1XR90ti6ElM~.html,计算机服务,未融资,100-499人,"['SPSS', 'SAS', 'R', '决策树', '相关分析', '方差分析']",
78,数据分析师,/job_detail/a8964b29d51e280403J92ty1EFM~.html,武汉,8-12K,3-5年,本科,掌游科技,/gongsi/5fe73489f4de58150XRz3Q~~.html,游戏,已上市,500-999人,"['SQL', 'Python', 'Power BI', '游戏']",交通补助，五险一金，健身馆，包吃，通讯补贴，员工旅游，节日福利，股票期权，住房补贴，食堂，加班补助，年终奖，餐补，定期体检，零食下午茶，带薪年假
79,数据分析师岗位,/job_detail/a43e2a6b69d4c1b51nF93tW-GVBR.html,武汉,11-20K,1-3年,本科,招商证券,/gongsi/b51adeb092453c9b1XN-3Nw~.html,互联网金融,已上市,10000人以上,"['SQL', 'Tableau']",员工旅游，节日福利，交通补助，带薪年假，住房补贴，年终奖，餐补，补充医疗保险，加班补助，五险一金，定期体检，通讯补贴
80,数据分析师（急聘+双休）,/job_detail/d7b831e8bae9befe1nx-2tq1EVRW.html,武汉·硚口区·武胜路,6-10K·13薪,1年以内,大专,行思合众,/gongsi/28af620bfb23b5f11nd63Nm1EFU~.html,互联网,未融资,20-99人,['Python'],零食下午茶，全勤奖，员工旅游，节日福利，年终奖，餐补，五险一金，带薪年假，通讯补贴，定期体检
81,计划员（数据分析）,/job_detail/7d6b5540f103cb931XZ93Nm9FVFW.html,武汉·洪山区·南湖,10-15K,1-3年,本科,易佰网络,/gongsi/16187be340a4bd9e1HF539y1.html,电子商务,已上市,1000-9999人,"['Python', '数据库', '数据分析', '电商']",交通补助，团建聚餐，全勤奖，俱乐部，专业培训，年终奖，员工旅游，带薪年假，生日福利，零食下午茶，股票期权，节日福利
82,数据分析经理,/job_detail/b87267426612143c1nR-0tW_F1NW.html,武汉,9-12K,3-5年,本科,灵枭科技,/gongsi/828a3f386f8c71190nV639W9FA~~.html,计算机服务,未融资,20-99人,"['数据分析', '数据挖掘', '商业分析', '数据架构师', 'SQL', 'SPSS', 'Tableau', 'Matlab']",五险一金，带薪年假，节日福利，年终奖
83,安全数据分析实习生,/job_detail/a2931844bc4cbe4d03Nz3tq-E1s~.html,武汉·洪山区·鲁巷,100-150元/天,4天/周3个月,本科,绿盟科技,/gongsi/56fcc3e5c3f3939d1Xd929q4.html,信息安全,已上市,1000-9999人,"['数据分析', '数据挖掘', '安全分析']",餐补，五险一金，节日福利，补充医疗保险，员工旅游，股票期权，年假递增，加班补助，年终奖，通讯补贴，定期体检，带薪年假
84,数据分析师,/job_detail/737f93fd25f6e7f71nZ82dq9FVVS.html,武汉,8-13K,经验不限,本科,北京思迈特,/gongsi/0c6c8f6160f32fce1nB42Nu6GVQ~.html,互联网,不需要融资,20-99人,"['SQL', 'Python', 'Tableau', 'Pandas', '大数据', '人工智能']",五险一金，节日福利，带薪年假，定期体检，零食下午茶，交通补助，超长年假，包吃，餐补，年终奖，员工旅游
85,数据分析师,/job_detail/7040afd35d3a7ea31n1y2t21GVJQ.html,武汉·武昌区·中南路,5-7K,1-3年,本科,零壹财经,/gongsi/33ecf937ee2259593n1y3tw~.html,互联网,B轮,20-99人,"['重查询统计数据写报告', '同花顺ifind', 'SPSS', 'R', 'Excel', 'SAS', 'Python', '东方财富']",定期体检，带薪年假，股票期权，五险一金，节日福利，年终奖，员工旅游
86,资金数据分析师,/job_detail/58bd191495f450d41XZ62dq0EVpQ.html,武汉·江汉区·菱角湖,5-10K,1-3年,本科,华科经安,/gongsi/efe0eb747b8db6741XR93d67F1Y~.html,数据服务,天使轮,20-99人,"['Python', 'SQL', 'Tableau', '多元统计分析', '相关分析']",五险一金，交通补助，年终奖，节日福利，加班补助，带薪年假
87,高级数据分析师（运营侧）,/job_detail/cac0b00e9bd1b4251nx-2N-1EVtY.html,武汉,20-35K·15薪,5-10年,硕士,斗鱼,/gongsi/9459ad5584af2d781Xd42Nq6.html,互联网,已上市,1000-9999人,"['Python', '回归分析', 'Excel']",定期体检，带薪年假，五险一金，股票期权，餐补，节日福利，年终奖，零食下午茶，补充医疗保险
88,数据分析师,/job_detail/06cb48ae98e46a341XR-09S5GFVX.html,武汉·洪山区·鲁巷,14-20K·16薪,经验不限,本科,洛凯,/gongsi/9179637cbd26d19803J63N69EA~~.html,移动互联网,A轮,100-499人,"['Python', 'SQL', 'Java']",零食下午茶，员工旅游，五险一金，带薪年假，年终奖，股票期权，补充医疗保险，节日福利，定期体检
89,数据分析师,/job_detail/4114c90375e07e151XZ83tm9GVBX.html,武汉·洪山区·光谷,15-20K,3-5年,本科,刀锋互娱,/gongsi/d34a84003df35b413nR409W-.html,互联网,A轮,500-999人,['Python'],带薪年假，零食下午茶，定期体检，员工旅游，周末双休，节日福利，年终奖，加班补助，全勤奖
90,数据分析师,/job_detail/c33a6dad40783da51XV70t6_FlJS.html,武汉·江夏区·光谷,10-15K·15薪,1-3年,本科,巨擎网络科技有限公司,/gongsi/4b19eabe9abe724f03Fy2N-6EQ~~.html,计算机软件,不需要融资,20-99人,['信度分析'],零食下午茶，国外旅游，过节费多多，定期体检，全勤奖，年终奖，员工旅游，带薪年假，14-17薪，补充医疗保险，五险一金，节日福利
91,数据分析师,/job_detail/47e6775fc404f9d01nB839-4F1NR.html,武汉·武昌区·中北路,8-13K,1-3年,本科,青眼网络,/gongsi/2f9f6b818d98a5420nNy09S8Eg~~.html,媒体,未融资,20-99人,['数据分析 调研'],年终奖，员工旅游，交通补助，节日福利，五险一金，定期体检，零食下午茶，全勤奖，股票期权，加班补助，通讯补贴，餐补，带薪年假
92,数据分析师+双休+五险一金,/job_detail/50860afa06e431b91XR739y_FltR.html,武汉·江汉区·西北湖,8-13K,1-3年,本科,联信智融,/gongsi/9477dc5f2b5a333303N_2dW6EQ~~.html,计算机软件,未融资,20-99人,"['Python', 'SQL', 'Hive', 'Excel']",餐补，年终奖，五险一金，股票期权，节日福利，交通补助，生日礼金，带薪年假
93,资深数据分析师,/job_detail/4bb6b0358b79669d1XR82ty6FlFT.html,武汉·武昌区·徐东大街,8-13K·13薪,3-5年,本科,多准数据,/gongsi/3a7cc1ebf01b8cd41X1439q4.html,数据服务,不需要融资,100-499人,"['竞品分析', '用户调研', '用户分析', '行业研究', '定性研究', '定量研究', '市场信息收集']",年终奖，员工旅游，零食下午茶，带薪年假，补充医疗保险，节日福利，五险一金，定期体检
94,WFM-数据分析师,/job_detail/756dbabeae8e33b91XZ50ti8GFNS.html,武汉·武昌区·武昌火车站,10-15K·15薪,5-10年,本科,京东集团,/gongsi/33e052361693f8371nF-3d25.html,电子商务,已上市,10000人以上,"['wfm', '预测排班']",年终奖，带薪年假，餐补，包吃，员工旅游，股票期权，免费班车，五险一金，零食下午茶，补充医疗保险，定期体检，节日福利，交通补助
95,医药学数据分析师,/job_detail/a369a6819dcfc5be1X1_09-_EVU~.html,武汉·武昌区·水果湖,5-7K,1-3年,本科,云豹科技有限公司,/gongsi/a5950af5524247f81XB53t25EQ~~.html,互联网,不需要融资,20-99人,['医学'],带薪年假，五险一金，股票期权，补充医疗保险，节日福利
96,大气环境数据分析师,/job_detail/6678ff84028f965e1XR709S8GVtX.html,武汉·武昌区·中南路,4-9K,经验不限,本科,中科宇图,/gongsi/0aecf9e8ae3130261X1z3N61.html,互联网,不需要融资,500-999人,"['环境监测', '大气', '环境工程', '污染分析', '污染治理', '环保', '大气分析', '环评']",定期体检，员工旅游，带薪年假，餐补，通讯补贴，加班补助，节日福利，五险一金
97,高级数据分析师/高级算法工程师,/job_detail/e7d81c9ec3857c561XZ-2N67E1JS.html,武汉·江夏区·藏龙岛,20-40K·15薪,3-5年,硕士,格蓝若,/gongsi/7868ae24cd393b941HV-39u8EQ~~.html,电力/热力/燃气/水利,天使轮,100-499人,"['Python', 'SQL', 'R语言', 'Spark', 'Hadoop']",定期体检，节日福利，零食下午茶，股票期权，年终奖，交通补助，免费班车，员工旅游，餐补，通讯补贴，带薪年假，五险一金
98,数据挖掘数据分析师英语四级,/job_detail/4f5a62c02e45105a1nJz2dS-E1JS.html,武汉,5-10K,经验不限,大专,武汉微星电商,/gongsi/18baf90ef48ecf4903V539i0FA~~.html,电子商务,未融资,20-99人,"['数据挖掘', '数据分析师', '数据开发', '英语四级', '跨境电商', 'SEO', '理科', '统计']",节日福利，带薪年假，培训，加班补助，年终奖，员工旅游，补充医疗保险，股票期权，零食下午茶，通讯补贴，五险一金
99,数据分析,/job_detail/e8dd2c3c1c2d34111n1909S_GVJR.html,武汉,4-5K,经验不限,大专,知青年,/gongsi/fcaf91cda6a72cab3ndz3Nm-.html,在线教育,A轮,20-99人,['Excel'],股票期权，五险一金，住房补贴，全勤奖
100,数据分析,/job_detail/cf12b2bb82b0a4c21XZ73927EldY.html,武汉,4-5K,1年以内,大专,采轩服饰,/gongsi/0d10705dff632ac31XJ43N--.html,企业服务,未融资,1000-9999人,['Excel'],
101,数据分析专员,/job_detail/573657b96729a9821nN50ti9F1I~.html,武汉·江汉区·建设大道,3-6K,1-3年,本科,恒诺市场研究,/gongsi/62ccc21263fc3ba30nB539W0.html,广告营销,未融资,20-99人,"['数据调研', '数据分析', '市场调研', '市场研究', '定量研究', '用户调研', '定性研究', '市场信息收集']",餐补，零食下午茶，节日福利，五险一金，年终奖，员工旅游，住房补贴，定期体检，全勤奖，带薪年假，通讯补贴，补充医疗保险，交通补助，加班补助
102,数据分析（运营）,/job_detail/c33f040f79905f9f1nN829S0EFRX.html,武汉·洪山区·关山,4-9K·13薪,经验不限,大专,掌中互娱,/gongsi/bc7a7b4b4caeddef1nB-392-EFs~.html,游戏,不需要融资,100-499人,"['手游运营', '研发运营', '数据分析']",节日福利，年终奖，全勤奖，五险一金，带薪年假，交通补助，零食下午茶，定期团建，员工旅游
103,数据分析专员,/job_detail/90ec21c808446d901XR53tS0FVJR.html,武汉·武昌区·徐家棚,5-8K,1-3年,大专,长城物业集团股份,/gongsi/da02bb4185a061151XZ_2tW1Fw~~.html,物业服务,未融资,10000人以上,"['Excel', '参数检验', '相关分析', '信度分析', 'ROC分析', '效度分析', '描述统计']",五险一金，餐补，带薪年假，节日福利
104,数据分析讲师,/job_detail/a5c0d62ddf86fcc51XV53tm8GFFR.html,武汉·江夏区·光谷,6-11K,1-3年,大专,秋叶PPT,/gongsi/8594ee23a80689750XVy2Nm9.html,在线教育,未融资,100-499人,"['SQL', 'SPSS', 'Excel', 'Tableau']",五险一金，补充医疗保险，定期体检，节日福利，零食下午茶
105,数据分析专员,/job_detail/7db12b579bae1fcb1nxy2961FVVR.html,武汉,6-8K,1-3年,本科,众生互联,/gongsi/a091cc89e3e1541a0nBz09-9FQ~~.html,电子商务,未融资,100-499人,"['多元统计分析', '效度分析', '描述统计']",餐补，加班补助，五险一金，住房补贴，全勤奖，交通补助，年终奖
106,数据分析师,/job_detail/a1aa0302f88f93411nN_09i6F1pY.html,武汉·洪山区·南湖,12-20K,3-5年,本科,易佰网络,/gongsi/16187be340a4bd9e1HF539y1.html,电子商务,已上市,1000-9999人,"['Python', 'SPSS', 'sql', 'Excel', 'R']",交通补助，股票期权，员工旅游，节日福利，全勤奖，带薪年假，生日福利，专业培训，俱乐部，团建聚餐，零食下午茶，年终奖
107,数据分析工程师,/job_detail/a3e5aefabf62936a1nF-3NS0FFdX.html,武汉·江夏区·光谷,15-25K,1-3年,本科,亿量科技,/gongsi/ed92e57f6e59810303Z53Nq7FQ~~.html,计算机软件,B轮,500-999人,"['Python', 'Java']",年终奖，零食下午茶，员工旅游，加班补助，股票期权，餐补，通讯补贴，带薪年假，五险一金，全勤奖，节日福利
108,数据分析工程师,/job_detail/216dee54c554f25f1XR-09i7GVFR.html,武汉,10-13K,1-3年,本科,长江存储科技有限...,/gongsi/a0086342fd186e710nV609m0FQ~~.html,电子/半导体/集成电路,不需要融资,1000-9999人,['Python'],五险一金，带薪年假，免费班车，定期体检，员工旅游，补充医疗保险，餐补
109,数据分析工程师,/job_detail/90cd77199f236a751nN_2tm_GVpX.html,武汉·江夏区·光谷东,14-28K·15薪,1年以内,本科,华为,/gongsi/02cd05cce753437e33V50w~~.html,计算机软件,不需要融资,10000人以上,['Python'],餐补，加班补助，年终奖，股票期权，补充医疗保险，零食下午茶，定期体检，员工旅游，节日福利，五险一金
110,案件数据分析师,/job_detail/1955f5bb9d13aca11XZ62dW_EVVV.html,武汉·江汉区·菱角湖,5-8K,1-3年,大专,华科经安,/gongsi/efe0eb747b8db6741XR93d67F1Y~.html,数据服务,天使轮,20-99人,"['Python', 'SQL', 'Shell', 'Scala', '多元统计分析', '决策树', '相关分析']",交通补助，带薪年假，五险一金，加班补助，年终奖，节日福利
111,产品经理（日志产品线，数据分析方向）,/job_detail/a63a77a607d70f4b1nVy2N-1FFZQ.html,武汉·洪山区·光谷,12-24K,3-5年,本科,珞安科技,/gongsi/6b7bba6e2a182d201HZ50tW9Fg~~.html,计算机软件,C轮,100-499人,"['产品设计', '市场调研', '项目管理', '数据分析', '产品运营']",零食下午茶，交通补助，补充医疗保险，带薪年假，年终奖，股票期权，餐补，通讯补贴，定期体检，节日福利
112,数据分析师,/job_detail/05f910bf0b017d5d1n162ti0GVNX.html,武汉·洪山区·光谷,20-40K·15薪,5-10年,本科,斗鱼,/gongsi/9459ad5584af2d781Xd42Nq6.html,互联网,已上市,1000-9999人,"['R', 'Tableau', 'Power BI', 'SQL', 'Python', '用户增长', '策略分析']",五险一金，补充医疗保险，年终奖，定期体检，股票期权，节日福利，带薪年假，餐补，零食下午茶
113,数据分析统计员,/job_detail/dc0652ad339b97e91n1z0t20ElZR.html,武汉,4-5K,1年以内,大专,武汉美洛家,/gongsi/e87e5c9b954500ba1H1_29y6Fg~~.html,工程施工,不需要融资,20-99人,"['Excel', '多元统计分析']",员工旅游，节日福利，五险一金，补充医疗保险，年终奖，全勤奖
114,腾讯招聘活水部（数据分析）实习生,/job_detail/bb60e53a5e85690c1nJ809S5GFRS.html,武汉·江夏区·纸坊,150-210元/天,4天/周2个月,本科,腾讯,/gongsi/64bfe11d3d8b5b6e1XV629u4F1A~.html,互联网,不需要融资,10000人以上,"['Python', 'R', 'Excel', 'Matlab', '回归分析', '多元统计分析', '聚类分析']",员工旅游，交通补助，零食下午茶，节日福利，餐补，定期体检，年终奖，免费早晚餐，五险一金，免费健身房，公仔周边活动，免费班车，股票期权，住房补贴，带薪年假，补充医疗保险，包吃
115,数据分析工程师（脑科学）,/job_detail/eabc65dbe10c60911XR-2dS4F1tR.html,武汉,10-15K·14薪,1-3年,硕士,依瑞德,/gongsi/7b41859bfcedff7103dy39y7FQ~~.html,医疗设备/器械,不需要融资,100-499人,"['fNIRS', 'nTMS', '脑科学', '科研', '生物医学']",五险一金，通讯补贴，年终奖，加班补助，餐补，员工旅游，节日福利，交通补助，带薪年假，定期体检，免费班车，零食下午茶
116,数据分析工程师+社保+双休,/job_detail/2071bd77afbb228c1nZ-39S7FFZR.html,武汉·江岸区·永清,5-8K,1-3年,本科,凯英,/gongsi/f9903409977954b21nB639m7EFI~.html,其他服务业,,500-999人,"['大数据', 'SQL', 'Hadoop', '方差分析']",
117,腾讯会议数据分析工程师（CSIG全资子公司）,/job_detail/2e20970d033b7c9d1XR63N2_EVRV.html,武汉·洪山区·光谷,18-28K·14薪,1-3年,本科,腾讯,/gongsi/2e64a887a110ea9f1nRz.html,互联网,不需要融资,10000人以上,"['Python', 'Hadoop', 'Spark']",包吃，餐补，公仔周边活动，免费健身房，带薪年假，节日福利，定期体检，免费早晚餐，五险一金，员工旅游，年终奖，零食下午茶，住房补贴，免费班车，交通补助，补充医疗保险，股票期权
118,数据分析师助理,/job_detail/ad3c1be1f044495c1nZz2tW_EFNW.html,武汉·洪山区·光谷,7-12K·16薪,1年以内,本科,创逸灵科技,/gongsi/ff57de72727d940c1nB939y7EFs~.html,数据服务,,20-99人,"['SPSS', 'R', '回归分析', '决策树', '多元统计分析', 'python']",五险一金，零食下午茶，带薪年假，加班补助，年终奖，股票期权，全勤奖，员工旅游，补充医疗保险，定期体检，餐补
119,数据分析师,/job_detail/d8c9fa5902213bd81XR43ti8EFpQ.html,武汉·江夏区·光谷,30-35K·15薪,5-10年,本科,福禄网络,/gongsi/c8aa2e4463f8ceb81H173NQ~.html,互联网,已上市,500-999人,"['Excel', 'Hive', 'Tableau', '方差分析', '回归分析']",交通补助，全勤奖，五险一金，年终奖，定期体检，节日福利，带薪年假，餐补
120,高级数据分析/数据挖掘师-S9617K,/job_detail/13870eef8cd7a7791XVy2dS6FFRS.html,武汉,20-30K·15薪,5-10年,本科,美的,/gongsi/3a5b5d9a1604125c1XV_2ty9.html,其他行业,已上市,10000人以上,"['五险一金', '管理规范', '餐费贴补', '岗位晋升']",住房补贴，节日福利，免费班车，补充医疗保险，全勤奖，通讯补贴，加班补助，入职补贴2k，股票期权，零食下午茶，餐补，交通补助，员工旅游，带薪年假，五险一金，重大消息，年终奖，包吃，游泳池，定期体检
