,date,week,red,blue,sales,poolmoney,content,prizegrades1num,prizegrades1money,prizegrades2num,prizegrades2money,prizegrades3num,prizegrades3money,prizegrades4num,prizegrades4money,prizegrades5num,prizegrades5money,prizegrades6num,prizegrades6money
2021077,2021-07-11(日),日,"08,15,17,25,27,30",10,377616968,949366069,"内蒙古1注,吉林2注,江苏2注,福建1注,山东3注,湖北1注,湖南1注,广东1注,陕西1注,共13注。",13,6434628,112,208149,1760,3000,81202,200,1433306,10,11185595,5
2021078,2021-07-13(二),二,"04,06,15,26,27,31",12,341551308,965580237,"浙江1注,安徽1注,广东3注,陕西1注,共6注。",6,7800858,132,159139,1568,3000,73374,200,1304974,10,10181168,5
2021079,2021-07-15(四),四,"01,03,10,24,28,29",13,345574370,976221781,"江苏1注,浙江1注,福建2注,湖南1注,广东3注,共8注。",8,7301888,95,242304,1614,3000,65031,200,1305677,10,9270187,5
2021080,2021-07-18(日),日,"05,08,22,23,24,29",09,376533622,953249373,"内蒙古3注,上海3注,山东2注,重庆1注,广东1注,云南2注,共12注。",12,6122048,119,141434,2263,3000,107774,200,1806713,10,14153530,5
2021081,2021-07-20(二),二,"01,03,05,18,22,23",01,344437194,997378346,"内蒙古1注,福建1注,云南1注,陕西1注,共4注。",4,10000000,135,207725,879,3000,45659,200,1001881,10,6962930,5
2021082,2021-07-22(四),四,"03,06,11,13,26,32",05,344368726,1007589655,"天津1注,上海2注,江苏1注,云南1注,陕西1注,深圳1注,共7注。",7,7348639,161,127643,1482,3000,83342,200,1523668,10,10037443,5
2021083,2021-07-25(日),日,"04,09,11,25,28,33",04,367542044,894543509,"北京1注,河北1注,山西1注,辽宁1注,江苏1注,浙江1注,江西1注,山东4注,河南1注,湖北1注,湖南1注,广东4注,四川2注,云南3注,陕西2注,共25注。",25,5173874,276,19686,4499,3000,163725,200,2293244,10,17837376,5
2021084,2021-07-27(二),二,"05,07,09,11,21,28",01,338765612,836571971,"河北10注,辽宁1注,吉林1注,江西1注,山东2注,重庆1注,河南1注,湖南1注,广东1注,云南2注,共21注。",21,5814345,182,117453,2273,3000,96799,200,1600076,10,7661859,5
2021085,2021-07-29(四),四,"05,06,07,11,14,20",02,343883552,865785162,"安徽1注,福建1注,广东1注,广西1注,共4注。",4,9473926,189,118357,1532,3000,74557,200,1335442,10,9232518,5
2021086,2021-08-01(日),日,"06,08,10,14,28,29",01,363965626,934781421,"四川1注,共1注。",1,10000000,123,214082,1461,3000,70011,200,1378287,10,8169348,5
2021087,2021-08-03(二),二,"02,13,16,19,23,24",04,335386836,926596691,"河北1注,黑龙江1注,福建1注,江西1注,山东3注,湖北1注,广东1注,陕西1注,共10注。",10,6520555,219,86789,1805,3000,89095,200,1495397,10,10024763,5
2021088,2021-08-05(四),四,"04,12,15,16,19,26",06,339080722,932658139,"山西1注,辽宁1注,上海1注,江苏2注,安徽1注,山东1注,共7注。",7,7133062,165,113116,1933,3000,94551,200,1632069,10,10092497,5
2021089,2021-08-08(日),日,"01,02,07,13,23,24",12,378094626,725193394,"河北16注,上海1注,重庆15注,河南4注,四川11注,云南1注,新疆2注,深圳1注,共51注。",51,5338932,659,32787,3029,3000,100562,200,1413621,10,11100604,5
2021090,2021-08-10(二),二,"05,06,12,14,27,28",08,340567382,658126685,"河北1注,辽宁1注,吉林1注,上海1注,江苏1注,浙江2注,安徽2注,福建1注,山东2注,湖北2注,湖南1注,广东1注,四川2注,云南1注,共19注。",19,5534608,199,63803,3132,3000,126379,200,1889998,10,12503687,5
2021091,2021-08-12(四),四,"04,06,16,24,26,33",16,352636492,697092670,"天津1注,江苏1注,浙江1注,福建1注,共4注。",4,10000000,102,258058,1454,3000,57244,200,1040232,10,8258156,5
2021092,2021-08-15(日),日,"02,07,08,10,12,31",03,382276564,721827132,"河北2注,山东1注,广东1注,共4注。",4,9066769,154,132037,2270,3000,96489,200,1690180,10,12594106,5
2021093,2021-08-17(二),二,"05,11,15,23,28,33",03,346398722,746968208,"山西1注,黑龙江1注,山东2注,云南1注,共5注。",5,8646623,229,99525,1519,3000,81885,200,1476260,10,8574636,5
2021094,2021-08-19(四),四,"09,11,24,25,28,33",15,353340702,819842497,"浙江1注,共1注。",1,10000000,101,273512,939,3000,55433,200,1073497,10,7599864,5
2021095,2021-08-22(日),日,"08,12,17,24,27,28",13,384516464,864489999,"江西1注,山东1注,云南1注,新疆1注,共4注。",4,10000000,140,201541,1212,3000,71862,200,1385115,10,8738036,5
2021096,2021-08-24(二),二,"01,07,11,14,15,26",11,349161898,822388985,"山西1注,辽宁1注,黑龙江1注,浙江2注,安徽1注,福建1注,河南1注,四川1注,云南1注,甘肃1注,新疆1注,深圳1注,共13注。",13,5640531,91,114380,2458,3000,107427,200,1756843,10,16605396,5
2021097,2021-08-26(四),四,"03,11,12,13,25,28",12,355020594,637412452,"辽宁20注,吉林2注,上海1注,浙江3注,安徽1注,福建1注,山东2注,重庆6注,湖北3注,湖南1注,广东2注,海南1注,四川1注,新疆1注,共45注。",45,5323421,359,50675,2611,3000,111890,200,1712428,10,10770974,5
2021098,2021-08-29(日),日,"01,10,13,18,26,32",05,390403928,673059288,"山西1注,浙江1注,安徽1注,湖北1注,共4注。",4,10000000,141,178834,1135,3000,64042,200,1353431,10,12137553,5
2021099,2021-08-31(二),二,"09,11,17,18,20,27",15,353159630,694710436,"福建1注,重庆5注,湖北1注,共7注。",7,7942916,278,92627,1251,3000,74032,200,1486441,10,7324464,5
2021100,2021-09-02(四),四,"07,09,12,13,14,29",16,364068238,711544497,"湖南1注,贵州4注,云南1注,陕西2注,共8注。",8,7583366,170,151962,1289,3000,78715,200,1572343,10,7945070,5
2022001,2022-01-02(日),日,"06,13,15,17,20,21",03,447434510,1079698248,"江苏1注,浙江1注,湖南1注,四川1注,共4注。",4,10000000,83,389050,1268,3000,69120,200,1351405,10,11787199,5
2022002,2022-01-04(二),二,"02,12,21,23,25,31",08,408646714,1091513907,"天津1注,河北2注,浙江2注,江西1注,河南1注,云南1注,深圳1注,共9注。",9,7295582,134,192726,1411,3000,71926,200,1403343,10,12856812,5
2022003,2022-01-06(四),四,"02,05,16,17,18,30",06,410382612,1108650848,"河北1注,江苏2注,湖南1注,海南1注,四川1注,云南1注,共7注。",7,7708412,181,130931,1968,3000,91043,200,1577681,10,13280726,5
2022004,2022-01-09(日),日,"05,19,24,28,30,32",14,441401912,1091893203,"山西1注,江苏2注,河南1注,广东2注,广西1注,云南2注,共9注。",9,6141105,62,207055,2173,3000,111283,200,1920330,10,23391660,5
2022005,2022-01-11(二),二,"07,10,12,16,19,31",16,388503758,1156142875,"北京1注,湖北1注,共2注。",2,10000000,74,379503,1112,3000,62198,200,1300134,10,9851401,5
2022006,2022-01-13(四),四,"03,06,09,15,22,31",02,389820756,1172781808,"河北3注,安徽1注,四川2注,新疆1注,共7注。",7,7682542,173,135677,2173,3000,95830,200,1681775,10,10924090,5
2022007,2022-01-16(日),日,"01,20,22,23,25,28",16,417998504,1254497537,"广东3注,共3注。",3,10000000,81,459735,640,3000,46625,200,1077232,10,6769528,5
2022008,2022-01-18(二),二,"02,03,07,09,20,21",13,377713752,1295623770,"福建1注,广东1注,四川1注,共3注。",3,10000000,132,179611,1339,3000,79633,200,1629158,10,10801916,5
2022009,2022-01-20(四),四,"04,15,17,19,25,28",16,381172430,1375659920,"甘肃1注,共1注。",1,10000000,266,112827,1024,3000,57970,200,1214030,10,7983998,5
2022010,2022-01-23(日),日,"12,18,19,20,21,32",15,403819420,1396071026,"北京1注,内蒙古1注,江苏1注,湖北1注,云南1注,陕西1注,新疆1注,共7注。",7,7878499,139,181200,1949,3000,89464,200,1614980,10,11446890,5
2022011,2022-01-25(二),二,"06,15,23,24,25,33",15,379627650,1445932371,"河北1注,辽宁1注,吉林1注,深圳1注,共4注。",4,10000000,125,239630,1478,3000,58576,200,1159337,10,7691970,5
2022012,2022-01-27(四),四,"04,07,08,29,30,31",01,432967098,1457999052,"内蒙古2注,黑龙江1注,浙江2注,福建1注,湖南1注,广东2注,共9注。",9,7305724,193,134401,2249,3000,107244,200,1918461,10,12203173,5
2022013,2022-02-08(二),二,"02,03,04,07,10,18",15,376000418,1526180218,"山东1注,重庆1注,共2注。",2,10000000,133,221005,1366,3000,64462,200,1337014,10,7260955,5
2022014,2022-02-10(四),四,"06,07,13,14,15,27",04,353937416,1544973715,"河北1注,辽宁1注,上海1注,浙江1注,安徽1注,福建1注,广西1注,共7注。",7,7794467,469,52135,1376,3000,76286,200,1386459,10,8474637,5
2022015,2022-02-13(日),日,"06,14,16,27,28,31",07,387014176,1541699154,"浙江2注,山东2注,湖北1注,广东1注,广西1注,云南1注,新疆1注,共9注。",9,6685876,95,199643,2388,3000,90213,200,1527884,10,14657414,5
2022016,2022-02-15(二),二,"05,10,19,20,29,31",14,370604868,1515799969,"河北2注,江苏2注,山东2注,湖北4注,湖南2注,广东1注,四川2注,共15注。",15,6190322,336,66424,2068,3000,98815,200,1670638,10,9929759,5
2022017,2022-02-17(四),四,"06,09,24,29,30,32",07,367332144,1541904440,"北京2注,河北1注,贵州1注,甘肃1注,共5注。",5,8716688,162,143390,1128,3000,70487,200,1372481,10,11173864,5
2022018,2022-02-20(日),日,"07,11,16,17,30,32",16,392699896,1612631799,"天津1注,湖南1注,共2注。",2,10000000,178,169901,914,3000,59285,200,1239517,10,8891793,5
2022019,2022-02-22(二),二,"05,06,14,20,21,25",08,374092592,1587422145,"上海1注,江苏1注,浙江2注,江西1注,广东6注,贵州1注,云南1注,共13注。",13,6113016,123,147044,2128,3000,95925,200,1614752,10,13848553,5
2022020,2022-02-24(四),四,"09,11,14,22,30,32",01,376104336,1660696455,"浙江1注,共1注。",1,10000000,52,533809,803,3000,50405,200,1040870,10,10072002,5
2022021,2022-02-27(日),日,"03,07,22,24,26,31",14,413793268,1653333569,"江西1注,广东15注,共16注。",16,6650843,74,446173,975,3000,61811,200,1321737,10,8437330,5
2022022,2022-03-01(二),二,"01,07,11,15,17,19",06,374172850,1651680455,"北京1注,河北1注,江苏3注,浙江1注,湖北1注,四川1注,宁夏1注,共9注。",9,6751389,162,121624,1841,3000,95683,200,1710271,10,12553973,5
2022023,2022-03-03(四),四,"07,12,17,19,24,25",02,386299738,1667173674,"山西1注,吉林1注,浙江1注,湖北1注,广东5注,共9注。",9,7444170,98,280580,1288,3000,70720,200,1393074,10,9472092,5
2022024,2022-03-06(日),日,"07,09,10,14,19,24",15,412478136,1733800692,"山东1注,湖北1注,共2注。",2,10000000,154,187504,1455,3000,82140,200,1599856,10,9964007,5
2022025,2022-03-08(二),二,"06,19,24,25,28,32",04,380028752,1800801596,"湖南1注,共1注。",1,10000000,98,261907,1184,3000,65320,200,1271944,10,10842155,5
2022026,2022-03-10(四),四,"03,04,10,15,22,24",02,390646552,1820096321,"内蒙古1注,江苏1注,浙江2注,福建1注,山东1注,广东2注,海南1注,深圳1注,共10注。",10,7519808,129,244167,1096,3000,60656,200,1226877,10,7547686,5
2022027,2022-03-13(日),日,"14,15,18,19,26,32",09,407429120,1850108360,"上海2注,云南1注,共3注。",3,10000000,74,270324,1422,3000,83144,200,1496532,10,16752819,5
2022028,2022-03-15(二),二,"05,11,20,22,23,29",09,359741624,1854403191,"山西1注,广东7注,陕西1注,共9注。",9,6991710,330,67899,1371,3000,82678,200,1572608,10,10054350,5
2022029,2022-03-17(四),四,"03,08,10,13,26,32",08,354275468,1840565291,"天津1注,山西1注,江苏2注,浙江1注,安徽2注,湖北2注,广东1注,共10注。",10,6314985,105,156545,1906,3000,92362,200,1645192,10,13440677,5
2022030,2022-03-20(日),日,"12,23,24,26,27,30",05,376910184,1797209652,"浙江1注,山东5注,广东12注,共18注。",18,5942310,55,385490,1634,3000,73945,200,1392454,10,13252504,5
2022031,2022-03-22(二),二,"01,10,11,22,26,32",07,353060708,1696267600,"山西2注,江苏1注,浙江4注,安徽2注,河南3注,湖北1注,广东1注,贵州1注,云南12注,陕西1注,共28注。",28,5507246,296,59978,1856,3000,87709,200,1466943,10,12841213,5
2022032,2022-03-24(四),四,"04,10,11,14,23,32",07,365937174,1723412804,"上海1注,安徽1注,四川5注,共7注。",7,8228322,54,523107,968,3000,50898,200,1036778,10,8573311,5
2022033,2022-03-27(日),日,"05,12,19,22,25,26",05,392018786,1724489453,"河北2注,浙江1注,山东1注,河南2注,湖北1注,海南1注,四川1注,贵州1注,云南1注,共11注。",11,6853773,192,132757,2019,3000,95725,200,1666450,10,9653032,5
2022034,2022-03-29(二),二,"14,17,26,31,32,33",10,361289854,1729816605,"辽宁6注,吉林1注,江西1注,山东1注,共9注。",9,7033420,49,466856,1083,3000,52816,200,1034743,10,12273697,5
2022035,2022-03-31(四),四,"08,12,13,19,23,25",15,353577746,1736599330,"河北1注,浙江1注,福建1注,山东1注,河南2注,四川1注,贵州1注,共8注。",8,7126487,169,125827,1773,3000,82237,200,1421190,10,10443059,5
2022036,2022-04-03(日),日,"02,03,14,16,26,31",02,362126634,1760101650,"北京1注,山东1注,重庆1注,广东4注,共7注。",7,8039081,110,241745,1112,3000,59635,200,1183135,10,8795969,5
2022037,2022-04-05(二),二,"01,10,13,20,22,32",14,332623306,1812767035,"浙江1注,福建1注,重庆1注,共3注。",3,10000000,74,372366,677,3000,39417,200,861539,10,6847023,5
2022038,2022-04-07(四),四,"09,12,13,16,24,32",04,348860576,1841833878,"安徽1注,江西1注,山东1注,重庆1注,广东1注,共5注。",5,8932134,67,366803,1024,3000,54426,200,1110914,10,9514398,5
2022039,2022-04-10(日),日,"02,06,07,10,15,20",05,375104494,1873384741,"北京2注,浙江1注,福建1注,山东1注,共5注。",5,9112790,177,145225,1693,3000,79297,200,1476259,10,9056092,5
2022040,2022-04-12(二),二,"03,12,14,16,31,33",12,343211044,1832633915,"北京1注,内蒙古1注,江苏1注,安徽1注,江西1注,山东1注,重庆2注,湖北4注,广东1注,贵州1注,陕西1注,共15注。",15,5830283,119,130821,1322,3000,72884,200,1344156,10,14783565,5
2022041,2022-04-14(四),四,"05,07,21,22,24,29",14,348280000,1878895566,"辽宁1注,黑龙江1注,重庆2注,共4注。",4,10000000,57,504454,799,3000,47352,200,1061711,10,6631431,5
2022042,2022-04-17(日),日,"05,10,11,21,22,30",13,376726628,1885518647,"北京1注,山西1注,江苏2注,浙江1注,四川3注,陕西2注,共10注。",10,7059021,175,147072,1624,3000,77105,200,1574277,10,9121844,5
2022043,2022-04-19(二),二,"02,17,20,23,25,27",08,350215018,1883060805,"浙江1注,江西1注,山东2注,广东2注,贵州1注,云南2注,共9注。",9,6718875,54,358098,1312,3000,66237,200,1274684,10,12865148,5
2022044,2022-04-21(四),四,"01,07,08,21,23,29",06,362459788,1872712376,"河南1注,湖南6注,陕西1注,新疆3注,共11注。",11,6476085,123,165009,1657,3000,75494,200,1392004,10,12486156,5
2022045,2022-04-24(日),日,"03,12,17,18,19,28",04,389120778,1885303642,"辽宁1注,浙江1注,安徽1注,江西1注,山东2注,湖南1注,共7注。",7,7472273,182,118859,2554,3000,114388,200,2005751,10,10708499,5
2022046,2022-04-26(二),二,"02,11,24,25,27,30",14,358743356,1901913181,"黑龙江1注,江苏1注,浙江3注,江西1注,河南1注,贵州1注,青海1注,共9注。",9,7489274,132,212154,1157,3000,64937,200,1254336,10,6953028,5
2022047,2022-04-28(四),四,"03,07,08,14,27,30",09,360230056,1833014021,"上海1注,浙江2注,福建4注,江西1注,山东2注,重庆1注,湖北1注,湖南1注,四川2注,贵州5注,深圳1注,共21注。",21,5625122,128,128199,2667,3000,99201,200,1570894,10,13464939,5
2022048,2022-05-01(日),日,"05,07,17,20,26,31",14,357972850,1882359418,"辽宁1注,江西1注,广东1注,贵州1注,共4注。",4,10000000,180,165454,969,3000,58888,200,1279419,10,5760142,5
2022049,2022-05-03(二),二,"02,04,07,18,25,26",10,337463590,1949357745,共0注。,0,0,127,175848,1317,3000,72123,200,1387553,10,8754985,5
2022050,2022-05-05(四),四,"03,05,08,14,27,33",08,363371278,1916892944,"北京2注,辽宁1注,黑龙江1注,江苏1注,山东1注,重庆1注,河南7注,广东1注,四川1注,共16注。",16,6080345,141,153240,1739,3000,84801,200,1523857,10,10841704,5
2022051,2022-05-08(日),日,"02,05,11,17,21,33",01,389679034,1951616776,"河北1注,辽宁1注,贵州1注,云南1注,深圳1注,共5注。",5,9343551,114,238133,1235,3000,70906,200,1289816,10,10313916,5
2022052,2022-05-10(二),二,"07,24,27,29,31,32",15,359187786,1997206997,"河北1注,山西1注,云南1注,陕西1注,共4注。",4,10000000,61,467706,888,3000,47240,200,1022886,10,7908172,5
2022053,2022-05-12(四),四,"10,14,18,23,27,33",15,356510652,2046352325,"北京1注,浙江1注,江西1注,陕西1注,共4注。",4,10000000,81,366853,970,3000,46762,200,969144,10,6775188,5
2022054,2022-05-15(日),日,"08,12,21,27,28,33",11,391678014,1941352325,"辽宁1注,浙江2注,安徽2注,福建1注,山东1注,重庆1注,河南5注,湖南2注,海南1注,四川1注,云南3注,新疆1注,共21注。",21,5000000,92,6000,4177,3000,149902,200,2207496,10,29180031,5
2022055,2022-05-17(二),二,"02,04,09,26,28,33",03,350153658,1971539174,"内蒙古1注,浙江2注,四川1注,共4注。",4,9562440,77,296262,953,3000,57092,200,1117611,10,10974593,5
2022056,2022-05-19(四),四,"01,06,11,14,17,26",15,352329270,2004226992,"浙江1注,安徽1注,福建1注,山东1注,贵州1注,云南1注,共6注。",6,8799261,162,175891,857,3000,62469,200,1394516,10,5930706,5
2022057,2022-05-22(日),日,"12,15,20,26,30,33",16,378857894,2045497453,"上海1注,安徽1注,贵州1注,共3注。",3,10000000,78,304574,1169,3000,60895,200,1199929,10,12585559,5
2022058,2022-05-24(二),二,"06,13,14,23,31,33",01,336926030,2046143432,"北京1注,河北1注,内蒙古1注,江苏2注,浙江1注,福建1注,四川2注,陕西1注,共10注。",10,6841671,126,182705,999,3000,58846,200,1135454,10,9377883,5
2022059,2022-05-26(四),四,"06,09,18,19,29,33",06,340378840,1985420373,"河北1注,内蒙古1注,黑龙江1注,湖北3注,湖南5注,广东1注,云南1注,宁夏5注,深圳2注,共20注。",20,5714126,216,82653,2668,3000,96621,200,1480459,10,10648044,5
2022060,2022-05-29(日),日,"16,18,19,24,28,32",01,361140396,2044441141,"浙江1注,福建1注,广东1注,共3注。",3,10000000,80,370919,776,3000,49072,200,1084721,10,7054965,5
2022061,2022-05-31(二),二,"01,03,16,18,29,33",06,331252342,2089196019,"浙江1注,山东1注,陕西1注,共3注。",3,10000000,64,389348,846,3000,49647,200,959477,10,8115661,5
2022062,2022-06-02(四),四,"16,18,20,21,23,33",05,329515310,2113191829,"内蒙古1注,黑龙江1注,浙江1注,广西1注,深圳1注,共5注。",5,8563331,69,322765,800,3000,46396,200,937229,10,10265544,5
2022063,2022-06-05(日),日,"06,08,09,17,22,31",11,360023818,2036171824,"河北3注,山西1注,吉林1注,江苏2注,浙江1注,安徽3注,江西1注,山东1注,河南2注,四川2注,贵州1注,陕西2注,共20注。",20,5417818,181,57709,3978,3000,150479,200,2169039,10,14181934,5
2022064,2022-06-07(二),二,"04,06,12,13,17,31",16,340689068,2025619908,"福建1注,山东1注,重庆1注,河南1注,广东5注,广西1注,云南2注,共12注。",12,6498426,81,277486,1028,3000,53195,200,1088210,10,10485387,5
2022065,2022-06-09(四),四,"09,14,18,23,28,31",02,348395414,2051850948,"天津1注,河北1注,安徽1注,山东1注,共4注。",4,9202821,143,146951,1647,3000,72446,200,1290179,10,10865065,5
